,path,class
255503,../../../data/PCam/png_images/132093_label=1.png,yes
249120,../../../data/PCam/png_images/16901_label=0.png,no
128438,../../../data/PCam/png_images/195974_label=0.png,no
89726,../../../data/PCam/png_images/258253_label=0.png,no
284381,../../../data/PCam/png_images/60694_label=1.png,yes
149203,../../../data/PCam/png_images/93301_label=0.png,no
155362,../../../data/PCam/png_images/27309_label=0.png,no
248312,../../../data/PCam/png_images/69801_label=0.png,no
205854,../../../data/PCam/png_images/147885_label=0.png,no
224578,../../../data/PCam/png_images/211314_label=0.png,no
235371,../../../data/PCam/png_images/261180_label=1.png,yes
32965,../../../data/PCam/png_images/254859_label=1.png,yes
48439,../../../data/PCam/png_images/231603_label=0.png,no
31573,../../../data/PCam/png_images/24831_label=0.png,no
181841,../../../data/PCam/png_images/158471_label=0.png,no
239860,../../../data/PCam/png_images/114068_label=1.png,yes
19949,../../../data/PCam/png_images/252823_label=1.png,yes
255602,../../../data/PCam/png_images/222577_label=1.png,yes
92660,../../../data/PCam/png_images/1626_label=1.png,yes
154320,../../../data/PCam/png_images/42737_label=1.png,yes
47158,../../../data/PCam/png_images/139904_label=0.png,no
30709,../../../data/PCam/png_images/138363_label=0.png,no
66269,../../../data/PCam/png_images/172081_label=1.png,yes
24561,../../../data/PCam/png_images/53133_label=0.png,no
99064,../../../data/PCam/png_images/129815_label=1.png,yes
2572,../../../data/PCam/png_images/7120_label=0.png,no
280470,../../../data/PCam/png_images/144582_label=0.png,no
153770,../../../data/PCam/png_images/199128_label=1.png,yes
107288,../../../data/PCam/png_images/216787_label=0.png,no
94481,../../../data/PCam/png_images/256235_label=1.png,yes
130947,../../../data/PCam/png_images/112035_label=0.png,no
47515,../../../data/PCam/png_images/260001_label=1.png,yes
48079,../../../data/PCam/png_images/212641_label=1.png,yes
212983,../../../data/PCam/png_images/182014_label=1.png,yes
234166,../../../data/PCam/png_images/259804_label=1.png,yes
122349,../../../data/PCam/png_images/6943_label=1.png,yes
68953,../../../data/PCam/png_images/211038_label=1.png,yes
20403,../../../data/PCam/png_images/191551_label=1.png,yes
254888,../../../data/PCam/png_images/81707_label=1.png,yes
142871,../../../data/PCam/png_images/191737_label=0.png,no
119935,../../../data/PCam/png_images/23123_label=0.png,no
61686,../../../data/PCam/png_images/129759_label=1.png,yes
277042,../../../data/PCam/png_images/9192_label=0.png,no
192273,../../../data/PCam/png_images/142213_label=0.png,no
163249,../../../data/PCam/png_images/17974_label=0.png,no
125340,../../../data/PCam/png_images/157534_label=1.png,yes
165753,../../../data/PCam/png_images/22362_label=1.png,yes
146434,../../../data/PCam/png_images/135872_label=0.png,no
89371,../../../data/PCam/png_images/178092_label=0.png,no
99490,../../../data/PCam/png_images/124242_label=0.png,no
269402,../../../data/PCam/png_images/182738_label=1.png,yes
221789,../../../data/PCam/png_images/146442_label=1.png,yes
114932,../../../data/PCam/png_images/244395_label=0.png,no
280519,../../../data/PCam/png_images/231904_label=1.png,yes
255917,../../../data/PCam/png_images/247432_label=1.png,yes
219771,../../../data/PCam/png_images/10251_label=0.png,no
92163,../../../data/PCam/png_images/141363_label=1.png,yes
176851,../../../data/PCam/png_images/227446_label=1.png,yes
259362,../../../data/PCam/png_images/17288_label=0.png,no
73934,../../../data/PCam/png_images/3424_label=0.png,no
272397,../../../data/PCam/png_images/30953_label=0.png,no
198505,../../../data/PCam/png_images/235336_label=0.png,no
52126,../../../data/PCam/png_images/26983_label=0.png,no
85360,../../../data/PCam/png_images/224515_label=1.png,yes
74852,../../../data/PCam/png_images/205154_label=1.png,yes
251985,../../../data/PCam/png_images/85630_label=1.png,yes
131207,../../../data/PCam/png_images/92253_label=0.png,no
95668,../../../data/PCam/png_images/166252_label=0.png,no
138338,../../../data/PCam/png_images/71772_label=1.png,yes
271445,../../../data/PCam/png_images/6879_label=0.png,no
196848,../../../data/PCam/png_images/126161_label=0.png,no
153348,../../../data/PCam/png_images/186603_label=0.png,no
82078,../../../data/PCam/png_images/137706_label=1.png,yes
215932,../../../data/PCam/png_images/106198_label=0.png,no
125139,../../../data/PCam/png_images/188007_label=1.png,yes
233662,../../../data/PCam/png_images/43748_label=1.png,yes
167159,../../../data/PCam/png_images/78_label=1.png,yes
255480,../../../data/PCam/png_images/216012_label=0.png,no
275464,../../../data/PCam/png_images/101050_label=0.png,no
60549,../../../data/PCam/png_images/136797_label=1.png,yes
262626,../../../data/PCam/png_images/30675_label=0.png,no
48498,../../../data/PCam/png_images/42766_label=1.png,yes
191961,../../../data/PCam/png_images/209952_label=1.png,yes
156145,../../../data/PCam/png_images/178845_label=0.png,no
158818,../../../data/PCam/png_images/100638_label=1.png,yes
59934,../../../data/PCam/png_images/142130_label=0.png,no
27833,../../../data/PCam/png_images/18624_label=1.png,yes
36071,../../../data/PCam/png_images/147577_label=1.png,yes
174179,../../../data/PCam/png_images/238711_label=1.png,yes
173009,../../../data/PCam/png_images/30268_label=0.png,no
195818,../../../data/PCam/png_images/131180_label=0.png,no
27612,../../../data/PCam/png_images/5313_label=1.png,yes
29105,../../../data/PCam/png_images/12032_label=1.png,yes
7951,../../../data/PCam/png_images/99180_label=0.png,no
218366,../../../data/PCam/png_images/138860_label=0.png,no
89697,../../../data/PCam/png_images/112781_label=0.png,no
108223,../../../data/PCam/png_images/25857_label=1.png,yes
37377,../../../data/PCam/png_images/161506_label=0.png,no
220752,../../../data/PCam/png_images/203006_label=0.png,no
20797,../../../data/PCam/png_images/175799_label=0.png,no
124475,../../../data/PCam/png_images/73181_label=0.png,no
210069,../../../data/PCam/png_images/123849_label=0.png,no
18343,../../../data/PCam/png_images/155888_label=1.png,yes
110179,../../../data/PCam/png_images/196346_label=1.png,yes
68235,../../../data/PCam/png_images/162262_label=0.png,no
140754,../../../data/PCam/png_images/20131_label=1.png,yes
130542,../../../data/PCam/png_images/131677_label=1.png,yes
202812,../../../data/PCam/png_images/215555_label=1.png,yes
273000,../../../data/PCam/png_images/67100_label=1.png,yes
79035,../../../data/PCam/png_images/162320_label=1.png,yes
204829,../../../data/PCam/png_images/150261_label=0.png,no
61831,../../../data/PCam/png_images/64565_label=0.png,no
67678,../../../data/PCam/png_images/116203_label=0.png,no
34209,../../../data/PCam/png_images/156918_label=1.png,yes
30490,../../../data/PCam/png_images/4350_label=1.png,yes
229657,../../../data/PCam/png_images/46369_label=1.png,yes
108757,../../../data/PCam/png_images/215052_label=1.png,yes
242731,../../../data/PCam/png_images/148214_label=1.png,yes
175380,../../../data/PCam/png_images/34997_label=1.png,yes
231739,../../../data/PCam/png_images/70402_label=0.png,no
118026,../../../data/PCam/png_images/25073_label=0.png,no
57601,../../../data/PCam/png_images/157046_label=1.png,yes
110405,../../../data/PCam/png_images/30198_label=0.png,no
276868,../../../data/PCam/png_images/161952_label=1.png,yes
272728,../../../data/PCam/png_images/138270_label=0.png,no
116973,../../../data/PCam/png_images/153227_label=0.png,no
251474,../../../data/PCam/png_images/93919_label=0.png,no
106037,../../../data/PCam/png_images/44534_label=1.png,yes
254098,../../../data/PCam/png_images/19194_label=0.png,no
121001,../../../data/PCam/png_images/81829_label=1.png,yes
7649,../../../data/PCam/png_images/217802_label=1.png,yes
262958,../../../data/PCam/png_images/32423_label=0.png,no
209459,../../../data/PCam/png_images/122591_label=0.png,no
164700,../../../data/PCam/png_images/121692_label=0.png,no
16801,../../../data/PCam/png_images/211958_label=1.png,yes
133033,../../../data/PCam/png_images/23662_label=0.png,no
248079,../../../data/PCam/png_images/168105_label=1.png,yes
253507,../../../data/PCam/png_images/244467_label=0.png,no
57757,../../../data/PCam/png_images/1336_label=0.png,no
182437,../../../data/PCam/png_images/160972_label=0.png,no
276298,../../../data/PCam/png_images/203422_label=1.png,yes
282757,../../../data/PCam/png_images/236011_label=1.png,yes
224186,../../../data/PCam/png_images/32560_label=0.png,no
161462,../../../data/PCam/png_images/261988_label=0.png,no
521,../../../data/PCam/png_images/154640_label=1.png,yes
249855,../../../data/PCam/png_images/44784_label=0.png,no
157329,../../../data/PCam/png_images/9959_label=0.png,no
1417,../../../data/PCam/png_images/88389_label=0.png,no
100852,../../../data/PCam/png_images/157318_label=0.png,no
78222,../../../data/PCam/png_images/187475_label=1.png,yes
243404,../../../data/PCam/png_images/143413_label=0.png,no
41027,../../../data/PCam/png_images/124849_label=0.png,no
18197,../../../data/PCam/png_images/159000_label=1.png,yes
77145,../../../data/PCam/png_images/18882_label=1.png,yes
54270,../../../data/PCam/png_images/211960_label=1.png,yes
213941,../../../data/PCam/png_images/127653_label=1.png,yes
56131,../../../data/PCam/png_images/206743_label=0.png,no
103230,../../../data/PCam/png_images/203420_label=1.png,yes
44531,../../../data/PCam/png_images/80414_label=0.png,no
21725,../../../data/PCam/png_images/231113_label=0.png,no
212293,../../../data/PCam/png_images/79691_label=0.png,no
246809,../../../data/PCam/png_images/161303_label=1.png,yes
7411,../../../data/PCam/png_images/213898_label=1.png,yes
226213,../../../data/PCam/png_images/102231_label=0.png,no
249271,../../../data/PCam/png_images/69716_label=0.png,no
17375,../../../data/PCam/png_images/35553_label=1.png,yes
211051,../../../data/PCam/png_images/250314_label=1.png,yes
259764,../../../data/PCam/png_images/227337_label=1.png,yes
176449,../../../data/PCam/png_images/6114_label=1.png,yes
142105,../../../data/PCam/png_images/155547_label=0.png,no
141870,../../../data/PCam/png_images/70128_label=0.png,no
215421,../../../data/PCam/png_images/100741_label=1.png,yes
203656,../../../data/PCam/png_images/13632_label=0.png,no
222,../../../data/PCam/png_images/132528_label=0.png,no
25032,../../../data/PCam/png_images/238729_label=1.png,yes
235186,../../../data/PCam/png_images/22320_label=0.png,no
110428,../../../data/PCam/png_images/190548_label=1.png,yes
121036,../../../data/PCam/png_images/249765_label=1.png,yes
86043,../../../data/PCam/png_images/177032_label=0.png,no
208124,../../../data/PCam/png_images/215556_label=1.png,yes
145649,../../../data/PCam/png_images/149923_label=1.png,yes
136182,../../../data/PCam/png_images/54571_label=0.png,no
265008,../../../data/PCam/png_images/108934_label=0.png,no
42161,../../../data/PCam/png_images/39376_label=0.png,no
249520,../../../data/PCam/png_images/49358_label=0.png,no
277988,../../../data/PCam/png_images/26321_label=1.png,yes
114233,../../../data/PCam/png_images/181961_label=1.png,yes
232281,../../../data/PCam/png_images/48389_label=0.png,no
130865,../../../data/PCam/png_images/32240_label=1.png,yes
260692,../../../data/PCam/png_images/25991_label=0.png,no
212710,../../../data/PCam/png_images/237058_label=0.png,no
273461,../../../data/PCam/png_images/152080_label=0.png,no
13443,../../../data/PCam/png_images/210700_label=0.png,no
151995,../../../data/PCam/png_images/12402_label=0.png,no
180168,../../../data/PCam/png_images/121306_label=1.png,yes
234048,../../../data/PCam/png_images/79800_label=1.png,yes
129354,../../../data/PCam/png_images/135879_label=0.png,no
130834,../../../data/PCam/png_images/181200_label=0.png,no
49104,../../../data/PCam/png_images/33887_label=0.png,no
174021,../../../data/PCam/png_images/87143_label=0.png,no
124599,../../../data/PCam/png_images/60157_label=1.png,yes
10638,../../../data/PCam/png_images/117148_label=1.png,yes
285910,../../../data/PCam/png_images/24975_label=0.png,no
58727,../../../data/PCam/png_images/22836_label=1.png,yes
158215,../../../data/PCam/png_images/235379_label=0.png,no
204978,../../../data/PCam/png_images/67513_label=0.png,no
166879,../../../data/PCam/png_images/15964_label=0.png,no
78280,../../../data/PCam/png_images/28579_label=0.png,no
71669,../../../data/PCam/png_images/158676_label=1.png,yes
175511,../../../data/PCam/png_images/7182_label=0.png,no
244222,../../../data/PCam/png_images/172655_label=1.png,yes
16280,../../../data/PCam/png_images/120106_label=1.png,yes
80756,../../../data/PCam/png_images/30553_label=1.png,yes
210145,../../../data/PCam/png_images/73816_label=0.png,no
102382,../../../data/PCam/png_images/146_label=1.png,yes
29507,../../../data/PCam/png_images/237886_label=1.png,yes
145036,../../../data/PCam/png_images/108432_label=0.png,no
114063,../../../data/PCam/png_images/121756_label=1.png,yes
233626,../../../data/PCam/png_images/232279_label=0.png,no
117091,../../../data/PCam/png_images/153722_label=0.png,no
110750,../../../data/PCam/png_images/255285_label=0.png,no
33035,../../../data/PCam/png_images/29056_label=0.png,no
31265,../../../data/PCam/png_images/7023_label=0.png,no
58535,../../../data/PCam/png_images/15424_label=1.png,yes
150645,../../../data/PCam/png_images/51699_label=1.png,yes
45243,../../../data/PCam/png_images/20099_label=1.png,yes
215478,../../../data/PCam/png_images/207707_label=1.png,yes
125839,../../../data/PCam/png_images/237640_label=0.png,no
103487,../../../data/PCam/png_images/131289_label=0.png,no
32019,../../../data/PCam/png_images/149625_label=0.png,no
198560,../../../data/PCam/png_images/109321_label=0.png,no
211429,../../../data/PCam/png_images/134153_label=0.png,no
174169,../../../data/PCam/png_images/52748_label=1.png,yes
13643,../../../data/PCam/png_images/85889_label=0.png,no
116303,../../../data/PCam/png_images/228641_label=0.png,no
250010,../../../data/PCam/png_images/236452_label=0.png,no
12163,../../../data/PCam/png_images/221563_label=0.png,no
244348,../../../data/PCam/png_images/220663_label=1.png,yes
151676,../../../data/PCam/png_images/112173_label=1.png,yes
229,../../../data/PCam/png_images/138960_label=0.png,no
193877,../../../data/PCam/png_images/120182_label=1.png,yes
46302,../../../data/PCam/png_images/21766_label=1.png,yes
137357,../../../data/PCam/png_images/12813_label=0.png,no
234904,../../../data/PCam/png_images/81918_label=0.png,no
201987,../../../data/PCam/png_images/154450_label=0.png,no
262340,../../../data/PCam/png_images/22493_label=0.png,no
161514,../../../data/PCam/png_images/162719_label=0.png,no
122042,../../../data/PCam/png_images/158964_label=0.png,no
49225,../../../data/PCam/png_images/235375_label=0.png,no
206462,../../../data/PCam/png_images/233684_label=0.png,no
215920,../../../data/PCam/png_images/252435_label=0.png,no
146366,../../../data/PCam/png_images/248867_label=0.png,no
211068,../../../data/PCam/png_images/107177_label=1.png,yes
2665,../../../data/PCam/png_images/155092_label=0.png,no
136984,../../../data/PCam/png_images/26237_label=1.png,yes
258574,../../../data/PCam/png_images/5044_label=1.png,yes
246319,../../../data/PCam/png_images/202027_label=0.png,no
56307,../../../data/PCam/png_images/254774_label=0.png,no
31304,../../../data/PCam/png_images/57271_label=1.png,yes
240788,../../../data/PCam/png_images/162004_label=1.png,yes
140192,../../../data/PCam/png_images/169395_label=1.png,yes
16632,../../../data/PCam/png_images/110885_label=0.png,no
236486,../../../data/PCam/png_images/258664_label=1.png,yes
14074,../../../data/PCam/png_images/232702_label=1.png,yes
157358,../../../data/PCam/png_images/152018_label=0.png,no
223428,../../../data/PCam/png_images/163332_label=0.png,no
56804,../../../data/PCam/png_images/232327_label=0.png,no
234527,../../../data/PCam/png_images/224832_label=1.png,yes
206074,../../../data/PCam/png_images/30298_label=0.png,no
198749,../../../data/PCam/png_images/111047_label=1.png,yes
204814,../../../data/PCam/png_images/228522_label=1.png,yes
253006,../../../data/PCam/png_images/136782_label=1.png,yes
3528,../../../data/PCam/png_images/6884_label=0.png,no
21123,../../../data/PCam/png_images/85132_label=1.png,yes
129121,../../../data/PCam/png_images/30467_label=0.png,no
3472,../../../data/PCam/png_images/30169_label=1.png,yes
65371,../../../data/PCam/png_images/11010_label=0.png,no
117377,../../../data/PCam/png_images/213622_label=0.png,no
258132,../../../data/PCam/png_images/119650_label=1.png,yes
68169,../../../data/PCam/png_images/125306_label=0.png,no
8310,../../../data/PCam/png_images/181589_label=0.png,no
168146,../../../data/PCam/png_images/213466_label=1.png,yes
178554,../../../data/PCam/png_images/253345_label=1.png,yes
187507,../../../data/PCam/png_images/140926_label=1.png,yes
211258,../../../data/PCam/png_images/138877_label=0.png,no
263077,../../../data/PCam/png_images/229137_label=0.png,no
61034,../../../data/PCam/png_images/187780_label=0.png,no
18960,../../../data/PCam/png_images/70893_label=0.png,no
279178,../../../data/PCam/png_images/211343_label=0.png,no
151057,../../../data/PCam/png_images/178850_label=0.png,no
18766,../../../data/PCam/png_images/84397_label=0.png,no
192325,../../../data/PCam/png_images/26247_label=1.png,yes
77583,../../../data/PCam/png_images/258361_label=1.png,yes
166191,../../../data/PCam/png_images/26814_label=1.png,yes
207674,../../../data/PCam/png_images/123360_label=1.png,yes
283120,../../../data/PCam/png_images/167667_label=0.png,no
87186,../../../data/PCam/png_images/210714_label=0.png,no
31788,../../../data/PCam/png_images/1181_label=0.png,no
223514,../../../data/PCam/png_images/67883_label=0.png,no
53151,../../../data/PCam/png_images/72026_label=0.png,no
125721,../../../data/PCam/png_images/49249_label=1.png,yes
43268,../../../data/PCam/png_images/9478_label=1.png,yes
50052,../../../data/PCam/png_images/17538_label=1.png,yes
239958,../../../data/PCam/png_images/206438_label=0.png,no
65754,../../../data/PCam/png_images/48216_label=1.png,yes
281968,../../../data/PCam/png_images/25335_label=1.png,yes
135158,../../../data/PCam/png_images/20221_label=0.png,no
89093,../../../data/PCam/png_images/66073_label=1.png,yes
268357,../../../data/PCam/png_images/110939_label=0.png,no
234031,../../../data/PCam/png_images/60975_label=1.png,yes
165607,../../../data/PCam/png_images/82189_label=0.png,no
39165,../../../data/PCam/png_images/49013_label=1.png,yes
98835,../../../data/PCam/png_images/444_label=1.png,yes
123232,../../../data/PCam/png_images/13934_label=1.png,yes
234474,../../../data/PCam/png_images/192705_label=1.png,yes
125917,../../../data/PCam/png_images/69959_label=1.png,yes
68451,../../../data/PCam/png_images/314_label=1.png,yes
32368,../../../data/PCam/png_images/250212_label=0.png,no
130634,../../../data/PCam/png_images/29607_label=0.png,no
257289,../../../data/PCam/png_images/47757_label=0.png,no
10472,../../../data/PCam/png_images/27200_label=1.png,yes
254911,../../../data/PCam/png_images/134799_label=0.png,no
268786,../../../data/PCam/png_images/8968_label=0.png,no
88495,../../../data/PCam/png_images/117133_label=1.png,yes
267405,../../../data/PCam/png_images/110522_label=1.png,yes
57587,../../../data/PCam/png_images/151776_label=1.png,yes
86570,../../../data/PCam/png_images/102177_label=0.png,no
128545,../../../data/PCam/png_images/131606_label=1.png,yes
132656,../../../data/PCam/png_images/223381_label=0.png,no
261154,../../../data/PCam/png_images/193268_label=0.png,no
266239,../../../data/PCam/png_images/28723_label=1.png,yes
138341,../../../data/PCam/png_images/38403_label=1.png,yes
49962,../../../data/PCam/png_images/81460_label=0.png,no
222238,../../../data/PCam/png_images/69351_label=1.png,yes
105284,../../../data/PCam/png_images/61825_label=1.png,yes
117395,../../../data/PCam/png_images/223563_label=0.png,no
96048,../../../data/PCam/png_images/35883_label=0.png,no
167755,../../../data/PCam/png_images/223831_label=1.png,yes
112860,../../../data/PCam/png_images/108501_label=0.png,no
253637,../../../data/PCam/png_images/102361_label=1.png,yes
226110,../../../data/PCam/png_images/25936_label=1.png,yes
103807,../../../data/PCam/png_images/157749_label=0.png,no
245411,../../../data/PCam/png_images/217377_label=1.png,yes
102044,../../../data/PCam/png_images/182102_label=1.png,yes
59462,../../../data/PCam/png_images/17226_label=1.png,yes
189952,../../../data/PCam/png_images/204358_label=0.png,no
227430,../../../data/PCam/png_images/242987_label=0.png,no
222095,../../../data/PCam/png_images/260057_label=0.png,no
264654,../../../data/PCam/png_images/229866_label=0.png,no
236095,../../../data/PCam/png_images/114122_label=1.png,yes
95806,../../../data/PCam/png_images/76609_label=0.png,no
6647,../../../data/PCam/png_images/107426_label=0.png,no
256671,../../../data/PCam/png_images/142322_label=0.png,no
79000,../../../data/PCam/png_images/207776_label=1.png,yes
19576,../../../data/PCam/png_images/127255_label=0.png,no
219808,../../../data/PCam/png_images/237439_label=1.png,yes
123893,../../../data/PCam/png_images/92525_label=1.png,yes
146196,../../../data/PCam/png_images/154864_label=0.png,no
90737,../../../data/PCam/png_images/219955_label=0.png,no
36990,../../../data/PCam/png_images/116858_label=0.png,no
51458,../../../data/PCam/png_images/26372_label=0.png,no
256192,../../../data/PCam/png_images/75163_label=1.png,yes
46458,../../../data/PCam/png_images/158307_label=1.png,yes
19683,../../../data/PCam/png_images/45220_label=0.png,no
280882,../../../data/PCam/png_images/248878_label=1.png,yes
240520,../../../data/PCam/png_images/171476_label=0.png,no
165989,../../../data/PCam/png_images/40800_label=1.png,yes
21777,../../../data/PCam/png_images/29354_label=1.png,yes
86143,../../../data/PCam/png_images/233170_label=1.png,yes
156834,../../../data/PCam/png_images/91475_label=1.png,yes
245866,../../../data/PCam/png_images/120009_label=1.png,yes
111428,../../../data/PCam/png_images/229675_label=1.png,yes
130122,../../../data/PCam/png_images/17963_label=1.png,yes
126259,../../../data/PCam/png_images/195801_label=1.png,yes
245228,../../../data/PCam/png_images/161670_label=0.png,no
62109,../../../data/PCam/png_images/88327_label=0.png,no
218303,../../../data/PCam/png_images/4380_label=0.png,no
197856,../../../data/PCam/png_images/95428_label=0.png,no
157309,../../../data/PCam/png_images/198361_label=0.png,no
173781,../../../data/PCam/png_images/224477_label=1.png,yes
207659,../../../data/PCam/png_images/57028_label=0.png,no
146866,../../../data/PCam/png_images/30428_label=0.png,no
280018,../../../data/PCam/png_images/3034_label=1.png,yes
14924,../../../data/PCam/png_images/171319_label=0.png,no
51514,../../../data/PCam/png_images/96360_label=0.png,no
40717,../../../data/PCam/png_images/166379_label=1.png,yes
101307,../../../data/PCam/png_images/15996_label=1.png,yes
13201,../../../data/PCam/png_images/82516_label=0.png,no
144999,../../../data/PCam/png_images/13302_label=1.png,yes
101177,../../../data/PCam/png_images/174511_label=0.png,no
129391,../../../data/PCam/png_images/12043_label=1.png,yes
89072,../../../data/PCam/png_images/69953_label=1.png,yes
237456,../../../data/PCam/png_images/204352_label=0.png,no
228590,../../../data/PCam/png_images/9152_label=1.png,yes
150779,../../../data/PCam/png_images/152403_label=1.png,yes
10851,../../../data/PCam/png_images/34956_label=1.png,yes
129389,../../../data/PCam/png_images/145276_label=1.png,yes
16530,../../../data/PCam/png_images/144891_label=1.png,yes
170450,../../../data/PCam/png_images/202963_label=1.png,yes
82063,../../../data/PCam/png_images/161846_label=1.png,yes
243439,../../../data/PCam/png_images/202693_label=1.png,yes
88916,../../../data/PCam/png_images/158179_label=1.png,yes
53656,../../../data/PCam/png_images/215655_label=1.png,yes
42862,../../../data/PCam/png_images/19153_label=0.png,no
208799,../../../data/PCam/png_images/46683_label=0.png,no
205483,../../../data/PCam/png_images/94024_label=1.png,yes
255844,../../../data/PCam/png_images/151997_label=0.png,no
29799,../../../data/PCam/png_images/115158_label=0.png,no
227075,../../../data/PCam/png_images/138301_label=1.png,yes
281299,../../../data/PCam/png_images/63785_label=0.png,no
53244,../../../data/PCam/png_images/258373_label=0.png,no
125311,../../../data/PCam/png_images/233628_label=1.png,yes
89542,../../../data/PCam/png_images/53400_label=1.png,yes
94011,../../../data/PCam/png_images/247910_label=0.png,no
100944,../../../data/PCam/png_images/57880_label=1.png,yes
7318,../../../data/PCam/png_images/155314_label=1.png,yes
223964,../../../data/PCam/png_images/253743_label=1.png,yes
74703,../../../data/PCam/png_images/19054_label=0.png,no
114554,../../../data/PCam/png_images/217028_label=0.png,no
284294,../../../data/PCam/png_images/29895_label=0.png,no
272279,../../../data/PCam/png_images/227335_label=1.png,yes
193146,../../../data/PCam/png_images/217223_label=1.png,yes
249240,../../../data/PCam/png_images/157171_label=0.png,no
251826,../../../data/PCam/png_images/110480_label=1.png,yes
259425,../../../data/PCam/png_images/38722_label=0.png,no
72276,../../../data/PCam/png_images/35696_label=0.png,no
56565,../../../data/PCam/png_images/33405_label=0.png,no
91036,../../../data/PCam/png_images/127245_label=0.png,no
168163,../../../data/PCam/png_images/22700_label=1.png,yes
252962,../../../data/PCam/png_images/225013_label=1.png,yes
219416,../../../data/PCam/png_images/93117_label=1.png,yes
5415,../../../data/PCam/png_images/111295_label=0.png,no
31512,../../../data/PCam/png_images/38571_label=1.png,yes
123584,../../../data/PCam/png_images/65248_label=1.png,yes
240855,../../../data/PCam/png_images/90281_label=1.png,yes
105550,../../../data/PCam/png_images/80996_label=1.png,yes
235281,../../../data/PCam/png_images/110874_label=0.png,no
172875,../../../data/PCam/png_images/252405_label=0.png,no
143228,../../../data/PCam/png_images/1696_label=1.png,yes
23295,../../../data/PCam/png_images/124933_label=0.png,no
184706,../../../data/PCam/png_images/209041_label=0.png,no
243376,../../../data/PCam/png_images/91566_label=0.png,no
282057,../../../data/PCam/png_images/162300_label=0.png,no
172225,../../../data/PCam/png_images/196026_label=0.png,no
157531,../../../data/PCam/png_images/179120_label=0.png,no
94014,../../../data/PCam/png_images/28137_label=0.png,no
40201,../../../data/PCam/png_images/63589_label=1.png,yes
81215,../../../data/PCam/png_images/14363_label=1.png,yes
204681,../../../data/PCam/png_images/45246_label=1.png,yes
267323,../../../data/PCam/png_images/191021_label=1.png,yes
258309,../../../data/PCam/png_images/208946_label=0.png,no
71252,../../../data/PCam/png_images/57903_label=1.png,yes
57426,../../../data/PCam/png_images/160276_label=1.png,yes
215160,../../../data/PCam/png_images/19678_label=1.png,yes
119018,../../../data/PCam/png_images/340_label=0.png,no
63158,../../../data/PCam/png_images/210350_label=0.png,no
199161,../../../data/PCam/png_images/175429_label=0.png,no
233327,../../../data/PCam/png_images/135417_label=0.png,no
170652,../../../data/PCam/png_images/187020_label=1.png,yes
251901,../../../data/PCam/png_images/68540_label=0.png,no
109267,../../../data/PCam/png_images/101461_label=1.png,yes
174119,../../../data/PCam/png_images/110309_label=0.png,no
207195,../../../data/PCam/png_images/197219_label=0.png,no
232252,../../../data/PCam/png_images/4495_label=0.png,no
